cnpj;empresa;orgao;exercicio;previsto_maxima;realizado_maxima;desvio_maxima;desvio_maxima_pct;previsto_media;realizado_media;desvio_media;desvio_media_pct;previsto_minima;realizado_minima;desvio_minima;desvio_minima_pct;fre_previsao;fre_realizado;situacao;setor;apelido
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;Diretoria Estatutária;2022;;3739302.0;;;;3739302.0;;;;3739302.0;;;;2025;so realizado;Logistics;Hidrovias
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;Conselho de Administração;2022;;1224499.0;;;;572852.36;;;;336000.0;;;;2025;so realizado;Logistics;Hidrovias
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;Conselho Fiscal;2022;;0.0;;;;0.0;;;;0.0;;;;2024;so realizado;Logistics;Hidrovias
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;Diretoria Estatutária;2023;;3917820.0;;;;2231948.33;;;;1394154.0;;;;2026;so realizado;Logistics;Hidrovias
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;Conselho de Administração;2023;;336000.0;;;;224280.25;;;;84000.0;;;;2026;so realizado;Logistics;Hidrovias
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;Conselho Fiscal;2023;;71700.0;;;;71700.0;;;;71700.0;;;;2026;so realizado;Logistics;Hidrovias
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;Diretoria Estatutária;2024;;2786450.0;;;;2786450.0;;;;2786450.0;;;;2026;so realizado;Logistics;Hidrovias
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;Conselho de Administração;2024;;336000.0;;;;336000.0;;;;336000.0;;;;2026;so realizado;Logistics;Hidrovias
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;Conselho Fiscal;2024;;108000.0;;;;108000.0;;;;108000.0;;;;2026;so realizado;Logistics;Hidrovias
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;Diretoria Estatutária;2025;;3707976.0;;;;3707976.0;;;;3707976.0;;;;2026;so realizado;Logistics;Hidrovias
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;Conselho de Administração;2025;;336000.0;;;;336000.0;;;;336000.0;;;;2026;so realizado;Logistics;Hidrovias
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;Conselho Fiscal;2025;;156000.0;;;;156000.0;;;;156000.0;;;;2026;so realizado;Logistics;Hidrovias
16.676.520/0001-59;HOSPITAL MATER DEI S.A.;Diretoria Estatutária;2018;;2940983.4;;;;2549932.01;;;;585000.0;;;;2021;so realizado;Saude;Mater Dei
16.676.520/0001-59;HOSPITAL MATER DEI S.A.;Conselho de Administração;2018;;84292.0;;;;84292.0;;;;84292.0;;;;2021;so realizado;Saude;Mater Dei
16.676.520/0001-59;HOSPITAL MATER DEI S.A.;Conselho Fiscal;2018;;0.0;;;;0.0;;;;0.0;;;;2021;so realizado;Saude;Mater Dei
16.676.520/0001-59;HOSPITAL MATER DEI S.A.;Diretoria Estatutária;2019;;3097728.84;;;;2318128.36;;;;679800.0;;;;2022;so realizado;Saude;Mater Dei
16.676.520/0001-59;HOSPITAL MATER DEI S.A.;Conselho de Administração;2019;;86856.0;;;;86856.0;;;;86856.0;;;;2022;so realizado;Saude;Mater Dei
16.676.520/0001-59;HOSPITAL MATER DEI S.A.;Conselho Fiscal;2019;;0.0;;;;0.0;;;;0.0;;;;2022;so realizado;Saude;Mater Dei
16.676.520/0001-59;HOSPITAL MATER DEI S.A.;Diretoria Estatutária;2020;;3099298.24;;;;1738932.74;;;;775450.0;;;;2023;so realizado;Saude;Mater Dei
16.676.520/0001-59;HOSPITAL MATER DEI S.A.;Conselho de Administração;2020;;1878958.78;;;;292205.96;;;;87984.0;;;;2023;so realizado;Saude;Mater Dei
16.676.520/0001-59;HOSPITAL MATER DEI S.A.;Conselho Fiscal;2020;;0.0;;;;0.0;;;;0.0;;;;2023;so realizado;Saude;Mater Dei
16.676.520/0001-59;HOSPITAL MATER DEI S.A.;Diretoria Estatutária;2021;;2475597.94;;;;2090075.85;;;;786455.0;;;;2024;so realizado;Saude;Mater Dei
16.676.520/0001-59;HOSPITAL MATER DEI S.A.;Conselho de Administração;2021;;1920733.48;;;;300707.54;;;;92754.7;;;;2024;so realizado;Saude;Mater Dei
16.676.520/0001-59;HOSPITAL MATER DEI S.A.;Conselho Fiscal;2021;;0.0;;;;0.0;;;;0.0;;;;2024;so realizado;Saude;Mater Dei
16.676.520/0001-59;HOSPITAL MATER DEI S.A.;Diretoria Estatutária;2022;;5989545.49;;;;2090928.95;;;;612000.0;;;;2025;so realizado;Saude;Mater Dei
16.676.520/0001-59;HOSPITAL MATER DEI S.A.;Conselho de Administração;2022;;3210901.37;;;;542336.86;;;;175790.05;;;;2025;so realizado;Saude;Mater Dei
16.676.520/0001-59;HOSPITAL MATER DEI S.A.;Conselho Fiscal;2022;;0.0;;;;0.0;;;;0.0;;;;2025;so realizado;Saude;Mater Dei
16.676.520/0001-59;HOSPITAL MATER DEI S.A.;Diretoria Estatutária;2023;;5720861.59;;;;3256761.31;;;;1582986.19;;;;2026;so realizado;Saude;Mater Dei
16.676.520/0001-59;HOSPITAL MATER DEI S.A.;Conselho de Administração;2023;;3586674.7;;;;678150.5;;;;140000.0;;;;2026;so realizado;Saude;Mater Dei
16.676.520/0001-59;HOSPITAL MATER DEI S.A.;Conselho Fiscal;2023;;121527.77;;;;121527.77;;;;121527.77;;;;2026;so realizado;Saude;Mater Dei
16.676.520/0001-59;HOSPITAL MATER DEI S.A.;Diretoria Estatutária;2024;;3646606.44;;;;2363796.11;;;;1116201.2;;;;2026;so realizado;Saude;Mater Dei
16.676.520/0001-59;HOSPITAL MATER DEI S.A.;Conselho de Administração;2024;;5822119.44;;;;2044867.43;;;;200000.0;;;;2026;so realizado;Saude;Mater Dei
16.676.520/0001-59;HOSPITAL MATER DEI S.A.;Conselho Fiscal;2024;;192799.76;;;;192799.76;;;;192799.76;;;;2026;so realizado;Saude;Mater Dei
16.676.520/0001-59;HOSPITAL MATER DEI S.A.;Diretoria Estatutária;2025;;3244765.18;;;;2021872.01;;;;936220.67;;;;2026;so realizado;Saude;Mater Dei
16.676.520/0001-59;HOSPITAL MATER DEI S.A.;Conselho de Administração;2025;;4465366.66;;;;1849366.04;;;;140000.0;;;;2026;so realizado;Saude;Mater Dei
16.676.520/0001-59;HOSPITAL MATER DEI S.A.;Conselho Fiscal;2025;;197522.92;;;;197522.92;;;;197522.92;;;;2026;so realizado;Saude;Mater Dei
60.543.816/0001-93;IGUATEMI S.A.;Diretoria Estatutária;2009;;0.0;;;;0.0;;;;0.0;;;;2012;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Conselho de Administração;2009;;0.0;;;;0.0;;;;0.0;;;;2012;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Conselho Fiscal;2009;;0.0;;;;0.0;;;;0.0;;;;2012;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Diretoria Estatutária;2010;;0.0;;;;0.0;;;;0.0;;;;2012;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Conselho de Administração;2010;;0.0;;;;0.0;;;;0.0;;;;2012;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Conselho Fiscal;2010;;0.0;;;;0.0;;;;0.0;;;;2012;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Diretoria Estatutária;2015;;1139439.25;;;;611832.0;;;;601041.5;;;;2018;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Conselho de Administração;2015;;180000.0;;;;90666.67;;;;92000.0;;;;2018;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Conselho Fiscal;2015;;56869.6;;;;49321.8;;;;44000.0;;;;2018;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Diretoria Estatutária;2016;;1789793.14;;;;803906.0;;;;684870.84;;;;2019;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Conselho de Administração;2016;;140000.0;;;;98389.46;;;;92000.0;;;;2019;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Conselho Fiscal;2016;;60000.0;;;;55200.0;;;;48000.0;;;;2019;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Diretoria Estatutária;2017;;2996389.26;;;;882805.6;;;;821041.33;;;;2020;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Conselho de Administração;2017;;120000.0;;;;94786.73;;;;96000.0;;;;2020;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Conselho Fiscal;2017;;60000.0;;;;69284.06;;;;48000.0;;;;2020;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Diretoria Estatutária;2018;;3405235.11;;;;1076000.0;;;;947435.67;;;;2021;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Conselho de Administração;2018;;120000.0;;;;120000.0;;;;96000.0;;;;2021;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Conselho Fiscal;2018;;60000.0;;;;61888.94;;;;56000.0;;;;2021;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Diretoria Estatutária;2019;;3889926.73;;;;1462310.93;;;;998509.27;;;;2022;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Conselho de Administração;2019;;144000.0;;;;120600.0;;;;115200.0;;;;2022;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Conselho Fiscal;2019;;70666.67;;;;70666.67;;;;70666.67;;;;2022;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Diretoria Estatutária;2020;;4777446.0;;;;1176317.0;;;;232895.0;;;;2023;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Conselho de Administração;2020;;144000.0;;;;120960.0;;;;115200.0;;;;2023;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Conselho Fiscal;2020;;72000.0;;;;72000.0;;;;72000.0;;;;2023;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Diretoria Estatutária;2021;;4686621.0;;;;1369892.0;;;;456810.0;;;;2024;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Conselho de Administração;2021;;144000.0;;;;120960.0;;;;115200.0;;;;2024;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Conselho Fiscal;2021;;92923.0;;;;78974.0;;;;72000.0;;;;2024;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Diretoria Estatutária;2022;;2361093.0;;;;1389613.0;;;;626857.0;;;;2025;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Conselho de Administração;2022;;659500.0;;;;465713.0;;;;228000.0;;;;2025;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Conselho Fiscal;2022;;108000.0;;;;107341.0;;;;72000.0;;;;2025;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Diretoria Estatutária;2023;;1734621.0;;;;1433662.0;;;;468204.0;;;;2026;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Conselho de Administração;2023;;4141655.0;;;;1486767.0;;;;240000.0;;;;2026;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Conselho Fiscal;2023;;144000.0;;;;128000.0;;;;108000.0;;;;2026;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Diretoria Estatutária;2024;;1953333.0;;;;2005400.0;;;;444069.0;;;;2026;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Conselho de Administração;2024;;2585780.0;;;;1744603.0;;;;300000.0;;;;2026;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Conselho Fiscal;2024;;144000.0;;;;96000.0;;;;81000.0;;;;2026;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Diretoria Estatutária;2025;;2192000.0;;;;2005350.0;;;;544000.0;;;;2026;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Conselho de Administração;2025;;5398975.0;;;;1855840.0;;;;3200.0;;;;2026;so realizado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;Conselho Fiscal;2025;;144000.0;;;;128000.0;;;;132000.0;;;;2026;so realizado;Malls;Iguatemi
82.901.000/0001-27;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Diretoria Estatutária;2017;;3322565.0;;;;2309955.44;;;;1297346.0;;;;2020;so realizado;TMT;Intelbras
82.901.000/0001-27;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Conselho de Administração;2017;;2556398.0;;;;680023.41;;;;154961.0;;;;2020;so realizado;TMT;Intelbras
82.901.000/0001-27;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Diretoria Estatutária;2018;;3690882.0;;;;2530757.9;;;;1370634.0;;;;2021;so realizado;TMT;Intelbras
82.901.000/0001-27;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Conselho de Administração;2018;;2592202.0;;;;709574.36;;;;157178.0;;;;2021;so realizado;TMT;Intelbras
82.901.000/0001-27;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Diretoria Estatutária;2019;;4379371.0;;;;2976147.38;;;;1572924.0;;;;2022;so realizado;TMT;Intelbras
82.901.000/0001-27;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Conselho de Administração;2019;;2699725.0;;;;753494.82;;;;163711.0;;;;2022;so realizado;TMT;Intelbras
82.901.000/0001-27;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Diretoria Estatutária;2020;;3480888.24;;;;2417283.0;;;;1353678.76;;;;2023;so realizado;TMT;Intelbras
82.901.000/0001-27;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Conselho de Administração;2020;;2824125.0;;;;780710.12;;;;178445.0;;;;2023;so realizado;TMT;Intelbras
82.901.000/0001-27;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Diretoria Estatutária;2021;;8480392.0;;;;5686560.0;;;;2403669.0;;;;2024;so realizado;TMT;Intelbras
82.901.000/0001-27;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Conselho de Administração;2021;;4042606.0;;;;1287821.29;;;;400671.0;;;;2024;so realizado;TMT;Intelbras
82.901.000/0001-27;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Diretoria Estatutária;2022;;7838828.41;;;;5002149.45;;;;2165470.49;;;;2025;so realizado;TMT;Intelbras
82.901.000/0001-27;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Conselho de Administração;2022;;3952666.35;;;;1230821.6;;;;270082.64;;;;2025;so realizado;TMT;Intelbras
82.901.000/0001-27;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Diretoria Estatutária;2023;;8111677.01;;;;3250489.92;;;;564694.06;;;;2026;so realizado;TMT;Intelbras
82.901.000/0001-27;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Conselho de Administração;2023;;4316099.34;;;;1543698.29;;;;474815.39;;;;2026;so realizado;TMT;Intelbras
82.901.000/0001-27;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Diretoria Estatutária;2024;;7931950.33;;;;3108450.54;;;;1742958.06;;;;2026;so realizado;TMT;Intelbras
82.901.000/0001-27;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Conselho de Administração;2024;;4333189.32;;;;1428638.28;;;;794942.9;;;;2026;so realizado;TMT;Intelbras
82.901.000/0001-27;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Diretoria Estatutária;2025;;4393313.53;;;;2403803.69;;;;1735108.01;;;;2026;so realizado;TMT;Intelbras
82.901.000/0001-27;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Conselho de Administração;2025;;2087435.48;;;;1041591.61;;;;669703.83;;;;2026;so realizado;TMT;Intelbras
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;Diretoria Estatutária;2015;;52027000.0;;;;14540073.0;;;;2069000.0;;;;2018;so realizado;Financials;Itau
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;Conselho de Administração;2015;;14348000.0;;;;4198949.0;;;;2109000.0;;;;2018;so realizado;Financials;Itau
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;Conselho Fiscal;2015;;220500.0;;;;154350.0;;;;88200.0;;;;2018;so realizado;Financials;Itau
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;Diretoria Estatutária;2016;;72935000.0;;;;13341960.0;;;;1903000.0;;;;2019;so realizado;Financials;Itau
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;Conselho de Administração;2016;;11709000.0;;;;3369550.0;;;;2109000.0;;;;2019;so realizado;Financials;Itau
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;Conselho Fiscal;2016;;220500.0;;;;159584.0;;;;88200.0;;;;2019;so realizado;Financials;Itau
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;Diretoria Estatutária;2017;;40918000.0;;;;13505633.0;;;;2309000.0;;;;2020;so realizado;Financials;Itau
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;Conselho de Administração;2017;;12228000.0;;;;4822777.0;;;;2567000.0;;;;2020;so realizado;Financials;Itau
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;Conselho Fiscal;2017;;220500.0;;;;155642.0;;;;88200.0;;;;2020;so realizado;Financials;Itau
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;Diretoria Estatutária;2018;;46880000.0;;;;13316714.0;;;;2604000.0;;;;2021;so realizado;Financials;Itau
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;Conselho de Administração;2018;;12941000.0;;;;5218146.0;;;;2652000.0;;;;2021;so realizado;Financials;Itau
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;Conselho Fiscal;2018;;220500.0;;;;154500.0;;;;88200.0;;;;2021;so realizado;Financials;Itau
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;Diretoria Estatutária;2019;;52060000.0;;;;16930128.0;;;;2953000.0;;;;2022;so realizado;Financials;Itau
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;Conselho de Administração;2019;;14560000.0;;;;5236316.0;;;;2643000.0;;;;2022;so realizado;Financials;Itau
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;Conselho Fiscal;2019;;220500.0;;;;154350.0;;;;88200.0;;;;2022;so realizado;Financials;Itau
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;Diretoria Estatutária;2020;;34737000.0;;;;11598141.0;;;;2588000.0;;;;2023;so realizado;Financials;Itau
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;Conselho de Administração;2020;;10392000.0;;;;4483015.0;;;;2643000.0;;;;2023;so realizado;Financials;Itau
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;Conselho Fiscal;2020;;220500.0;;;;154105.0;;;;88200.0;;;;2023;so realizado;Financials;Itau
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;Diretoria Estatutária;2021;;52966000.0;;;;16604654.0;;;;3150000.0;;;;2024;so realizado;Financials;Itau
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;Conselho de Administração;2021;;14256000.0;;;;4778137.0;;;;2392000.0;;;;2024;so realizado;Financials;Itau
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;Conselho Fiscal;2021;;180000.0;;;;126000.0;;;;72000.0;;;;2024;so realizado;Financials;Itau
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;Diretoria Estatutária;2022;;59188000.0;;;;16812675.0;;;;3758000.0;;;;2025;so realizado;Financials;Itau
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;Conselho de Administração;2022;;15648000.0;;;;5201038.0;;;;2442000.0;;;;2025;so realizado;Financials;Itau
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;Conselho Fiscal;2022;;236000.0;;;;161333.0;;;;96000.0;;;;2025;so realizado;Financials;Itau
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;Diretoria Estatutária;2023;;67705174.0;;;;18161622.0;;;;3305003.0;;;;2026;so realizado;Financials;Itau
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;Conselho de Administração;2023;;18509021.0;;;;5790512.0;;;;2522283.0;;;;2026;so realizado;Financials;Itau
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;Conselho Fiscal;2023;;264000.0;;;;186122.0;;;;108000.0;;;;2026;so realizado;Financials;Itau
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;Diretoria Estatutária;2024;;81727411.0;;;;18103171.0;;;;3277133.0;;;;2026;so realizado;Financials;Itau
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;Conselho de Administração;2024;;9600993.0;;;;3732576.0;;;;2280000.0;;;;2026;so realizado;Financials;Itau
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;Conselho Fiscal;2024;;264000.0;;;;186000.0;;;;108000.0;;;;2026;so realizado;Financials;Itau
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;Diretoria Estatutária;2025;;87001376.0;;;;17866704.0;;;;2623383.0;;;;2026;so realizado;Financials;Itau
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;Conselho de Administração;2025;;9620782.0;;;;3860243.0;;;;2600000.0;;;;2026;so realizado;Financials;Itau
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;Conselho Fiscal;2025;;264000.0;;;;186000.0;;;;108000.0;;;;2026;so realizado;Financials;Itau
89.637.490/0001-45;KLABIN S.A.;Diretoria Estatutária;2009;;1942580.19;;;;1464917.87;;;;904081.14;;;;2012;so realizado;Pulp;Klabin
89.637.490/0001-45;KLABIN S.A.;Conselho de Administração;2009;;1229631.21;;;;1127594.01;;;;564060.78;;;;2012;so realizado;Pulp;Klabin
89.637.490/0001-45;KLABIN S.A.;Conselho Fiscal;2009;;351397.79;;;;351610.11;;;;171055.68;;;;2012;so realizado;Pulp;Klabin
89.637.490/0001-45;KLABIN S.A.;Diretoria Estatutária;2010;;6285386.73;;;;3335551.27;;;;1342540.15;;;;2013;so realizado;Pulp;Klabin
89.637.490/0001-45;KLABIN S.A.;Conselho de Administração;2010;;1232932.03;;;;1127754.19;;;;645637.41;;;;2013;so realizado;Pulp;Klabin
89.637.490/0001-45;KLABIN S.A.;Conselho Fiscal;2010;;377202.01;;;;375367.01;;;;272831.02;;;;2013;so realizado;Pulp;Klabin
89.637.490/0001-45;KLABIN S.A.;Diretoria Estatutária;2011;;2872786.75;;;;2020174.05;;;;665817.58;;;;2014;so realizado;Pulp;Klabin
89.637.490/0001-45;KLABIN S.A.;Conselho de Administração;2011;;1243646.06;;;;1138768.56;;;;656836.72;;;;2014;so realizado;Pulp;Klabin
89.637.490/0001-45;KLABIN S.A.;Conselho Fiscal;2011;;410289.42;;;;402827.68;;;;399159.12;;;;2014;so realizado;Pulp;Klabin
89.637.490/0001-45;KLABIN S.A.;Diretoria Estatutária;2012;;4832316.34;;;;3471178.72;;;;1056772.77;;;;2015;so realizado;Pulp;Klabin
89.637.490/0001-45;KLABIN S.A.;Conselho de Administração;2012;;1049806.79;;;;1145071.35;;;;553459.18;;;;2015;so realizado;Pulp;Klabin
89.637.490/0001-45;KLABIN S.A.;Conselho Fiscal;2012;;351991.82;;;;414336.81;;;;333477.52;;;;2015;so realizado;Pulp;Klabin
89.637.490/0001-45;KLABIN S.A.;Diretoria Estatutária;2013;;5430776.44;;;;3526986.57;;;;1568739.19;;;;2016;so realizado;Pulp;Klabin
89.637.490/0001-45;KLABIN S.A.;Conselho de Administração;2013;;1897184.29;;;;1077963.95;;;;516491.02;;;;2016;so realizado;Pulp;Klabin
89.637.490/0001-45;KLABIN S.A.;Conselho Fiscal;2013;;336980.95;;;;393298.0;;;;308505.22;;;;2016;so realizado;Pulp;Klabin
89.637.490/0001-45;KLABIN S.A.;Diretoria Estatutária;2014;;6395339.49;;;;4266970.88;;;;1716192.18;;;;2017;so realizado;Pulp;Klabin
89.637.490/0001-45;KLABIN S.A.;Conselho de Administração;2014;;1241333.06;;;;1163544.87;;;;475886.04;;;;2017;so realizado;Pulp;Klabin
89.637.490/0001-45;KLABIN S.A.;Conselho Fiscal;2014;;406693.68;;;;365503.96;;;;85163.56;;;;2017;so realizado;Pulp;Klabin
89.637.490/0001-45;KLABIN S.A.;Diretoria Estatutária;2015;;10545221.99;;;;5122450.25;;;;558872.72;;;;2018;so realizado;Pulp;Klabin
89.637.490/0001-45;KLABIN S.A.;Conselho de Administração;2015;;1335778.06;;;;1160526.11;;;;610312.66;;;;2018;so realizado;Pulp;Klabin
89.637.490/0001-45;KLABIN S.A.;Conselho Fiscal;2015;;438346.23;;;;415407.7;;;;401116.06;;;;2018;so realizado;Pulp;Klabin
89.637.490/0001-45;KLABIN S.A.;Diretoria Estatutária;2016;;11152363.26;;;;4628880.27;;;;2772766.25;;;;2019;so realizado;Pulp;Klabin
89.637.490/0001-45;KLABIN S.A.;Conselho de Administração;2016;;1472830.67;;;;1173318.76;;;;609526.04;;;;2019;so realizado;Pulp;Klabin
89.637.490/0001-45;KLABIN S.A.;Conselho Fiscal;2016;;422290.99;;;;417208.8;;;;138923.91;;;;2019;so realizado;Pulp;Klabin
89.637.490/0001-45;KLABIN S.A.;Diretoria Estatutária;2017;;10740321.66;;;;8689454.09;;;;3685325.64;;;;2020;so realizado;Pulp;Klabin
89.637.490/0001-45;KLABIN S.A.;Conselho de Administração;2017;;2893819.55;;;;1353817.04;;;;676026.18;;;;2020;so realizado;Pulp;Klabin
89.637.490/0001-45;KLABIN S.A.;Conselho Fiscal;2017;;446420.36;;;;417996.37;;;;398629.56;;;;2020;so realizado;Pulp;Klabin
89.637.490/0001-45;KLABIN S.A.;Diretoria Estatutária;2018;;8261775.98;;;;5464937.2;;;;66394.87;;;;2021;so realizado;Pulp;Klabin
89.637.490/0001-45;KLABIN S.A.;Conselho de Administração;2018;;1147586.19;;;;1041110.67;;;;568325.88;;;;2021;so realizado;Pulp;Klabin
89.637.490/0001-45;KLABIN S.A.;Conselho Fiscal;2018;;369984.6;;;;351524.96;;;;332189.0;;;;2021;so realizado;Pulp;Klabin
89.637.490/0001-45;KLABIN S.A.;Diretoria Estatutária;2019;;9207532.53;;;;5725466.61;;;;4248387.49;;;;2022;so realizado;Pulp;Klabin
89.637.490/0001-45;KLABIN S.A.;Conselho de Administração;2019;;1119574.8;;;;1021887.83;;;;913152.74;;;;2022;so realizado;Pulp;Klabin
