cnpj;empresa;orgao;exercicio;previsto_total;realizado_total;desvio_total;desvio_total_pct;previsto_membros;realizado_membros;desvio_membros;desvio_membros_pct;fre_previsao;fre_realizado;situacao;previsto_por_membro;realizado_por_membro;desvio_por_membro_pct;setor;apelido
07.526.557/0001-00;AMBEV S.A.;Diretoria Estatutária;2015;63036989.0;57409940.35;-5627048.6499999985;-8.926582216672815;10.0;10.25;0.25;2.5;2015;2018;realizado;6303698.9;5600969.790243902;-11.147885089436905;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Conselho de Administração;2015;15056954.0;13663358.0;-1393596.0;-9.255497493052047;12.0;12.0;0.0;0.0;2015;2018;realizado;1254746.1666666667;1138613.1666666667;-9.255497493052045;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Conselho Fiscal;2015;1691820.0;1674570.0;-17250.0;-1.0196120154626378;6.0;5.67;-0.33000000000000007;-5.500000000000001;2015;2018;realizado;281970.0;295338.62433862436;4.741151306388747;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Diretoria Estatutária;2016;72405539.44;40129586.85;-32275952.589999996;-44.5766343840943;10.25;11.0;0.75;7.317073170731708;2016;2019;realizado;7063955.067317073;3648144.2590909093;-48.355500221542414;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Conselho de Administração;2016;17006003.0;17735694.0;729691.0;4.290784848150386;12.0;12.0;0.0;0.0;2016;2019;realizado;1417166.9166666667;1477974.5;4.290784848150375;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Conselho Fiscal;2016;1875518.0;1776934.0;-98584.0;-5.256361175952457;5.67;6.0;0.33000000000000007;5.820105820105821;2016;2019;realizado;330779.18871252204;296155.6666666667;-10.467261311275067;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Diretoria Estatutária;2017;65026943.69;52812478.0;-12214465.689999998;-18.783699489598444;11.0;11.0;0.0;0.0;2017;2020;realizado;5911540.335454545;4801134.363636363;-18.783699489598447;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Conselho de Administração;2017;20784525.08;19462209.0;-1322316.0799999982;-6.362022104957321;13.0;13.0;0.0;0.0;2017;2020;realizado;1598809.6215384614;1497093.0;-6.362022104957321;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Conselho Fiscal;2017;1990165.0;1855625.0;-134540.0;-6.760243497398457;6.0;6.0;0.0;0.0;2017;2020;realizado;331694.1666666667;309270.8333333333;-6.760243497398466;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Diretoria Estatutária;2018;65486870.0;40448713.0;-25038157.0;-38.23385817645583;11.0;10.67;-0.33000000000000007;-3.0000000000000004;2018;2021;realizado;5953351.818181818;3790882.1930646673;-36.323565130366845;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Conselho de Administração;2018;17806058.0;14425580.0;-3380478.0;-18.98498814279949;13.0;13.0;0.0;0.0;2018;2021;realizado;1369696.7692307692;1109660.0;-18.984988142799487;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Conselho Fiscal;2018;2041187.0;1789560.0;-251627.0;-12.32748395908851;6.0;5.58;-0.41999999999999993;-6.999999999999999;2018;2021;realizado;340197.8333333333;320709.67741935485;-5.728477375363983;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Diretoria Estatutária;2019;80934501.0;60838118.0;-20096383.0;-24.83042800251527;11.0;10.92;-0.08000000000000007;-0.727272727272728;2019;2022;realizado;7357681.909090909;5571256.227106228;-24.279735167368855;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Conselho de Administração;2019;20793786.0;14325234.0;-6468552.0;-31.10810123755241;13.0;13.0;0.0;0.0;2019;2022;realizado;1599522.0;1101941.076923077;-31.10810123755241;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Conselho Fiscal;2019;2146762.0;1917900.0;-228862.0;-10.660799846466446;5.67;5.67;0.0;0.0;2019;2022;realizado;378617.63668430335;338253.9682539683;-10.660799846466439;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Diretoria Estatutária;2020;91279091.0;52867011.81;-38412079.19;-42.08201327289729;11.67;11.77;0.09999999999999964;0.85689802913453;2020;2023;realizado;7821687.317909169;4491674.750212405;-42.57409472342493;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Conselho de Administração;2020;19800039.0;11675425.76;-8124613.24;-41.033319378815364;13.0;13.0;0.0;0.0;2020;2023;realizado;1523079.923076923;898109.6738461538;-41.03331937881537;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Conselho Fiscal;2020;2162700.0;1716643.0;-446057.0;-20.625005779812273;6.0;6.0;0.0;0.0;2020;2023;realizado;360450.0;286107.1666666667;-20.625005779812266;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Diretoria Estatutária;2021;97973077.77;83664608.95;-14308468.819999993;-14.604490484202529;13.0;13.0;0.0;0.0;2021;2024;realizado;7536390.597692307;6435739.15;-14.604490484202525;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Conselho de Administração;2021;25556059.85;25591432.98;35373.12999999896;0.13841386429527772;13.0;12.0;-1.0;-7.6923076923076925;2021;2024;realizado;1965850.7576923077;2132619.415;8.483281686319888;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Conselho Fiscal;2021;1845504.0;1808132.4;-37371.60000000009;-2.025007802746572;6.0;6.0;0.0;0.0;2021;2024;realizado;307584.0;301355.39999999997;-2.025007802746581;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Diretoria Estatutária;2022;100968475.08;95335200.0;-5633275.079999998;-5.579241516261987;14.0;14.0;0.0;0.0;2022;2025;realizado;7212033.934285714;6809657.142857143;-5.57924151626199;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Conselho de Administração;2022;20604211.06;22844255.0;2240043.9400000013;10.871777295801014;12.0;12.0;0.0;0.0;2022;2025;realizado;1717017.5883333331;1903687.9166666667;10.87177729580102;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Conselho Fiscal;2022;2017453.72;1996508.0;-20945.719999999972;-1.0382255509682756;6.0;6.0;0.0;0.0;2022;2025;realizado;336242.2866666667;332751.3333333333;-1.0382255509682858;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Diretoria Estatutária;2023;150796448.0;114208574.51;-36587873.489999995;-24.26308707881501;14.0;13.5;-0.5;-3.5714285714285716;2023;2026;realizado;10771174.857142856;8459894.408148149;-21.458016229882226;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Conselho de Administração;2023;22810382.0;18764226.58;-4046155.420000002;-17.738218588360343;12.0;12.67;0.6699999999999999;5.583333333333333;2023;2026;realizado;1900865.1666666667;1480996.5730071033;-22.088289112890614;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Conselho Fiscal;2023;2209282.0;2128919.0;-80363.0;-3.6375166230476688;6.0;6.0;0.0;0.0;2023;2026;realizado;368213.6666666667;354819.8333333333;-3.6375166230476763;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Diretoria Estatutária;2024;161969633.0;136774933.02;-25194699.97999999;-15.555199770070473;13.0;13.0;0.0;0.0;2024;2026;realizado;12459202.538461538;10521148.693846155;-15.555199770070471;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Conselho de Administração;2024;22012539.0;19618532.85;-2394006.1499999985;-10.875647511629614;13.0;13.0;0.0;0.0;2024;2026;realizado;1693272.2307692308;1509117.9115384617;-10.875647511629616;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Conselho Fiscal;2024;2316015.0;2210858.64;-105156.35999999987;-4.540400645073537;6.0;6.0;0.0;0.0;2024;2026;realizado;386002.5;368476.44;-4.5404006450735395;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Diretoria Estatutária;2025;225619847.41;168434249.72;-57185597.69;-25.345996084325602;13.0;13.0;0.0;0.0;2025;2026;realizado;17355372.87769231;12956480.747692307;-25.345996084325606;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Conselho de Administração;2025;23928712.0;17021692.82;-6907019.18;-28.864985211071954;13.0;12.92;-0.08000000000000007;-0.615384615384616;2025;2026;realizado;1840670.1538461538;1317468.4845201238;-28.42452072321481;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Conselho Fiscal;2025;2455546.0;2315512.42;-140033.58000000007;-5.702747169061385;6.0;6.0;0.0;0.0;2025;2026;realizado;409257.6666666667;385918.73666666663;-5.702747169061395;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Diretoria Estatutária;2026;144674186.0;;;;8.92;;;;2026;;so previsao;16219079.147982063;;;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Conselho de Administração;2026;17502545.0;;;;11.33;;;;2026;;so previsao;1544796.557811121;;;Consumo;Ambev
07.526.557/0001-00;AMBEV S.A.;Conselho Fiscal;2026;2471314.0;;;;6.0;;;;2026;;so previsao;411885.6666666667;;;Consumo;Ambev
28.594.234/0001-23;AUREN ENERGIA S.A.;Diretoria Estatutária;2018;;0.0;;;;2.42;;;;2021;so realizado;;0.0;;Utilities;Auren
28.594.234/0001-23;AUREN ENERGIA S.A.;Conselho de Administração;2018;;0.0;;;;2.67;;;;2021;so realizado;;0.0;;Utilities;Auren
28.594.234/0001-23;AUREN ENERGIA S.A.;Conselho Fiscal;2018;;0.0;;;;0.0;;;;2021;so realizado;;;;Utilities;Auren
28.594.234/0001-23;AUREN ENERGIA S.A.;Diretoria Estatutária;2019;;1209876.49;;;;2.08;;;;2022;so realizado;;581671.3894230769;;Utilities;Auren
28.594.234/0001-23;AUREN ENERGIA S.A.;Conselho de Administração;2019;;0.0;;;;4.08;;;;2022;so realizado;;0.0;;Utilities;Auren
28.594.234/0001-23;AUREN ENERGIA S.A.;Conselho Fiscal;2019;;0.0;;;;0.0;;;;2022;so realizado;;;;Utilities;Auren
28.594.234/0001-23;AUREN ENERGIA S.A.;Diretoria Estatutária;2020;;2124402.84;;;;2.0;;;;2023;so realizado;;1062201.42;;Utilities;Auren
28.594.234/0001-23;AUREN ENERGIA S.A.;Conselho de Administração;2020;;0.0;;;;4.0;;;;2023;so realizado;;0.0;;Utilities;Auren
28.594.234/0001-23;AUREN ENERGIA S.A.;Conselho Fiscal;2020;;0.0;;;;0.0;;;;2023;so realizado;;;;Utilities;Auren
28.594.234/0001-23;AUREN ENERGIA S.A.;Diretoria Estatutária;2021;1571792.58;1661297.33;89504.75;5.694437748268286;2.17;2.17;0.0;0.0;2021;2024;realizado;724328.3778801844;765574.806451613;5.694437748268277;Utilities;Auren
28.594.234/0001-23;AUREN ENERGIA S.A.;Conselho de Administração;2021;0.0;0.0;0.0;;4.0;4.0;0.0;0.0;2021;2024;realizado;0.0;0.0;;Utilities;Auren
28.594.234/0001-23;AUREN ENERGIA S.A.;Conselho Fiscal;2021;0.0;;;;0.0;;;;2021;;so previsao;;;;Utilities;Auren
28.594.234/0001-23;AUREN ENERGIA S.A.;Diretoria Estatutária;2022;16565479.29;15883516.99;-681962.2999999989;-4.11676769540665;3.84;3.75;-0.08999999999999986;-2.3437499999999964;2022;2025;realizado;4313926.8984375;4235604.530666667;-1.8155701200964103;Utilities;Auren
28.594.234/0001-23;AUREN ENERGIA S.A.;Conselho de Administração;2022;3085000.0;1890000.0;-1195000.0;-38.73581847649919;6.5;6.25;-0.25;-3.8461538461538463;2022;2025;realizado;474615.3846153846;302400.0;-36.28525121555916;Utilities;Auren
28.594.234/0001-23;AUREN ENERGIA S.A.;Diretoria Estatutária;2023;30866397.25;28481237.13;-2385160.120000001;-7.727368052324284;4.0;4.0;0.0;0.0;2023;2026;realizado;7716599.3125;7120309.2825;-7.727368052324279;Utilities;Auren
28.594.234/0001-23;AUREN ENERGIA S.A.;Conselho de Administração;2023;2520000.0;2420000.0;-100000.0;-3.9682539682539684;7.0;6.83;-0.16999999999999993;-2.4285714285714275;2023;2026;realizado;360000.0;354319.18008784775;-1.5780055311534036;Utilities;Auren
28.594.234/0001-23;AUREN ENERGIA S.A.;Diretoria Estatutária;2024;32082651.35;24351353.18;-7731298.170000002;-24.098064981153755;3.75;3.67;-0.08000000000000007;-2.133333333333335;2024;2026;realizado;8555373.693333333;6635246.098092644;-22.443526888099875;Utilities;Auren
28.594.234/0001-23;AUREN ENERGIA S.A.;Conselho de Administração;2024;4785600.0;3600800.0;-1184800.0;-24.7576061517887;8.0;7.67;-0.33000000000000007;-4.125000000000001;2024;2026;realizado;598200.0;469465.44980443286;-21.52031932389955;Utilities;Auren
28.594.234/0001-23;AUREN ENERGIA S.A.;Diretoria Estatutária;2025;38404397.16;27800767.19;-10603629.969999995;-27.610458057246056;5.0;5.0;0.0;0.0;2025;2026;realizado;7680879.431999999;5560153.438;-27.610458057246056;Utilities;Auren
28.594.234/0001-23;AUREN ENERGIA S.A.;Conselho de Administração;2025;4141200.0;4141200.0;0.0;0.0;8.0;8.0;0.0;0.0;2025;2026;realizado;517650.0;517650.0;0.0;Utilities;Auren
28.594.234/0001-23;AUREN ENERGIA S.A.;Diretoria Estatutária;2026;42950656.02;;;;5.0;;;;2026;;so previsao;8590131.204;;;Utilities;Auren
28.594.234/0001-23;AUREN ENERGIA S.A.;Conselho de Administração;2026;4555320.0;;;;8.0;;;;2026;;so previsao;569415.0;;;Utilities;Auren
00.001.180/0001-26;AXIA ENERGIA S.A.;Diretoria Estatutária;2019;;5707520.05;;;;5.67;;;;2022;so realizado;;1006617.2927689594;;Utilities;Eletrobras
00.001.180/0001-26;AXIA ENERGIA S.A.;Conselho de Administração;2019;;597351.44;;;;10.92;;;;2022;so realizado;;54702.51282051281;;Utilities;Eletrobras
00.001.180/0001-26;AXIA ENERGIA S.A.;Conselho Fiscal;2019;;358410.82;;;;4.75;;;;2022;so realizado;;75454.90947368421;;Utilities;Eletrobras
00.001.180/0001-26;AXIA ENERGIA S.A.;Diretoria Estatutária;2020;;6310871.99;;;;6.0;;;;2023;so realizado;;1051811.9983333333;;Utilities;Eletrobras
00.001.180/0001-26;AXIA ENERGIA S.A.;Conselho de Administração;2020;;582336.02;;;;11.0;;;;2023;so realizado;;52939.63818181818;;Utilities;Eletrobras
00.001.180/0001-26;AXIA ENERGIA S.A.;Conselho Fiscal;2020;;327690.95;;;;4.42;;;;2023;so realizado;;74138.22398190046;;Utilities;Eletrobras
00.001.180/0001-26;AXIA ENERGIA S.A.;Diretoria Estatutária;2021;;6044889.44;;;;5.83;;;;2024;so realizado;;1036859.2521440823;;Utilities;Eletrobras
00.001.180/0001-26;AXIA ENERGIA S.A.;Conselho de Administração;2021;;489995.11;;;;10.25;;;;2024;so realizado;;47804.40097560975;;Utilities;Eletrobras
00.001.180/0001-26;AXIA ENERGIA S.A.;Conselho Fiscal;2021;;326421.6;;;;5.0;;;;2024;so realizado;;65284.31999999999;;Utilities;Eletrobras
00.001.180/0001-26;AXIA ENERGIA S.A.;Diretoria Estatutária;2022;12247046.33;8084998.44;-4162047.8899999997;-33.98409524919303;6.75;6.33;-0.41999999999999993;-6.222222222222221;2022;2025;realizado;1814377.234074074;1277250.9383886256;-29.603893038239015;Utilities;Eletrobras
00.001.180/0001-26;AXIA ENERGIA S.A.;Conselho de Administração;2022;519191.93;459824.38;-59367.54999999999;-11.434605695816572;10.92;9.58;-1.3399999999999999;-12.271062271062272;2022;2025;realizado;47545.04853479854;47998.36951983299;0.9534557204261995;Utilities;Eletrobras
00.001.180/0001-26;AXIA ENERGIA S.A.;Conselho Fiscal;2022;326421.75;376226.1;49804.34999999998;15.257668951287707;5.0;4.92;-0.08000000000000007;-1.6000000000000014;2022;2025;realizado;65284.35;76468.71951219512;17.131777389520032;Utilities;Eletrobras
00.001.180/0001-26;AXIA ENERGIA S.A.;Diretoria Estatutária;2023;64724548.21;79598409.85;14873861.639999993;22.980247914193967;10.75;9.83;-0.9199999999999999;-8.55813953488372;2023;2026;realizado;6020888.205581396;8097498.458799592;34.490098176763475;Utilities;Eletrobras
00.001.180/0001-26;AXIA ENERGIA S.A.;Conselho de Administração;2023;20689370.37;12035712.26;-8653658.110000001;-41.8265899601661;9.0;9.0;0.0;0.0;2023;2026;realizado;2298818.93;1337301.3622222221;-41.8265899601661;Utilities;Eletrobras
00.001.180/0001-26;AXIA ENERGIA S.A.;Conselho Fiscal;2023;739262.5;715045.43;-24217.06999999995;-3.2758418017957016;5.0;5.0;0.0;0.0;2023;2026;realizado;147852.5;143009.086;-3.275841801795698;Utilities;Eletrobras
00.001.180/0001-26;AXIA ENERGIA S.A.;Diretoria Estatutária;2024;67097036.21;61057051.59;-6039984.619999997;-9.001865002048795;12.0;11.75;-0.25;-2.0833333333333335;2024;2026;realizado;5591419.684166667;5196344.816170213;-7.065734470177498;Utilities;Eletrobras
00.001.180/0001-26;AXIA ENERGIA S.A.;Conselho de Administração;2024;13219728.12;11341724.13;-1878003.9899999984;-14.206071206251089;9.0;9.0;0.0;0.0;2024;2026;realizado;1468858.68;1260191.57;-14.206071206251092;Utilities;Eletrobras
00.001.180/0001-26;AXIA ENERGIA S.A.;Conselho Fiscal;2024;757500.0;654028.78;-103471.21999999997;-13.659566996699665;5.0;4.33;-0.6699999999999999;-13.4;2024;2026;realizado;151500.0;151045.9076212471;-0.29973094307120807;Utilities;Eletrobras
00.001.180/0001-26;AXIA ENERGIA S.A.;Diretoria Estatutária;2025;67722708.0;65756888.93;-1965819.0700000003;-2.902747288250789;12.0;11.0;-1.0;-8.333333333333334;2025;2026;realizado;5643559.0;5977898.993636363;5.924275685544589;Utilities;Eletrobras
00.001.180/0001-26;AXIA ENERGIA S.A.;Conselho de Administração;2025;14203141.0;9517833.34;-4685307.66;-32.987827551666214;10.0;9.67;-0.33000000000000007;-3.3000000000000007;2025;2026;realizado;1420314.1;984264.0475698035;-30.700959205445933;Utilities;Eletrobras
00.001.180/0001-26;AXIA ENERGIA S.A.;Conselho Fiscal;2025;794087.0;733254.27;-60832.72999999998;-7.660713498646872;5.0;4.75;-0.25;-5.0;2025;2026;realizado;158817.4;154369.32;-2.8007510512072287;Utilities;Eletrobras
00.001.180/0001-26;AXIA ENERGIA S.A.;Diretoria Estatutária;2026;77230887.48;;;;11.0;;;;2026;;so previsao;7020989.770909091;;;Utilities;Eletrobras
00.001.180/0001-26;AXIA ENERGIA S.A.;Conselho de Administração;2026;14092496.85;;;;10.0;;;;2026;;so previsao;1409249.685;;;Utilities;Eletrobras
00.001.180/0001-26;AXIA ENERGIA S.A.;Conselho Fiscal;2026;858723.27;;;;5.0;;;;2026;;so previsao;171744.654;;;Utilities;Eletrobras
16.590.234/0001-76;AZZAS 2154 S.A.;Diretoria Estatutária;2009;;2580582.0;;;;3.0;;;;2012;so realizado;;860194.0;;Retail;Azzas
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho de Administração;2009;;19200.0;;;;6.0;;;;2012;so realizado;;3200.0;;Retail;Azzas
16.590.234/0001-76;AZZAS 2154 S.A.;Diretoria Estatutária;2010;2464800.0;2591734.0;126934.0;5.14987017202207;3.0;3.0;0.0;0.0;2010;2013;realizado;821600.0;863911.3333333334;5.149870172022086;Retail;Azzas
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho de Administração;2010;19200.0;19200.0;0.0;0.0;6.0;7.0;1.0;16.666666666666668;2010;2013;realizado;3200.0;2742.8571428571427;-14.28571428571429;Retail;Azzas
16.590.234/0001-76;AZZAS 2154 S.A.;Diretoria Estatutária;2011;3030938.0;2778229.0;-252709.0;-8.337649928833912;3.0;3.0;0.0;0.0;2011;2014;realizado;1010312.6666666666;926076.3333333334;-8.337649928833901;Retail;Azzas
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho de Administração;2011;326400.0;329840.0;3440.0;1.053921568627451;5.67;8.0;2.33;41.09347442680776;2011;2014;realizado;57566.137566137564;41230.0;-28.378033088235288;Retail;Azzas
16.590.234/0001-76;AZZAS 2154 S.A.;Diretoria Estatutária;2012;2814096.0;2947604.0;133508.0;4.7442589023260044;3.0;3.0;0.0;0.0;2012;2015;realizado;938032.0;982534.6666666666;4.744258902325993;Retail;Azzas
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho de Administração;2012;720000.0;480000.0;-240000.0;-33.333333333333336;8.0;8.0;0.0;0.0;2012;2015;realizado;90000.0;60000.0;-33.333333333333336;Retail;Azzas
16.590.234/0001-76;AZZAS 2154 S.A.;Diretoria Estatutária;2013;3731320.0;3369798.0;-361522.0;-9.688850058424364;4.0;3.33;-0.6699999999999999;-16.75;2013;2016;realizado;932830.0;1011951.3513513514;8.481861791682444;Retail;Azzas
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho de Administração;2013;1120000.0;1296000.0;176000.0;15.714285714285714;10.0;7.5;-2.5;-25.0;2013;2016;realizado;112000.0;172800.0;54.28571428571429;Retail;Azzas
16.590.234/0001-76;AZZAS 2154 S.A.;Diretoria Estatutária;2014;4889679.0;4037279.0;-852400.0;-17.432637193566286;4.0;4.0;0.0;0.0;2014;2017;realizado;1222419.75;1009319.75;-17.43263719356628;Retail;Azzas
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho de Administração;2014;1680000.0;2064000.0;384000.0;22.857142857142858;10.0;10.0;0.0;0.0;2014;2017;realizado;168000.0;206400.0;22.857142857142865;Retail;Azzas
16.590.234/0001-76;AZZAS 2154 S.A.;Diretoria Estatutária;2015;6655548.0;5996936.0;-658612.0;-9.895684021811578;4.0;4.0;0.0;0.0;2015;2018;realizado;1663887.0;1499234.0;-9.89568402181158;Retail;Azzas
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho de Administração;2015;1680000.0;2016000.0;336000.0;20.0;10.0;10.0;0.0;0.0;2015;2018;realizado;168000.0;201600.0;19.999999999999996;Retail;Azzas
16.590.234/0001-76;AZZAS 2154 S.A.;Diretoria Estatutária;2016;9132249.0;8086673.08;-1045575.9199999999;-11.449270820364184;4.0;3.58;-0.41999999999999993;-10.499999999999998;2016;2019;realizado;2283062.25;2258847.229050279;-1.0606377881164142;Retail;Azzas
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho de Administração;2016;1836000.0;2057562.48;221562.47999999998;12.06767320261438;10.0;10.0;0.0;0.0;2016;2019;realizado;183600.0;205756.248;12.06767320261437;Retail;Azzas
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho Fiscal;2016;;0.0;;;;0.0;;;;2017;so realizado;;;;Retail;Azzas
16.590.234/0001-76;AZZAS 2154 S.A.;Diretoria Estatutária;2017;10406423.62;10150011.64;-256411.97999999858;-2.4639779175162833;3.0;3.0;0.0;0.0;2017;2019;realizado;3468807.873333333;3383337.2133333334;-2.4639779175162912;Retail;Azzas
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho de Administração;2017;2269948.56;2222141.23;-47807.330000000075;-2.1060975055751956;8.0;8.0;0.0;0.0;2017;2019;realizado;283743.57;277767.65375;-2.1060975055751996;Retail;Azzas
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho Fiscal;2017;0.0;;;;0.0;;;;2017;;so previsao;;;;Retail;Azzas
16.590.234/0001-76;AZZAS 2154 S.A.;Diretoria Estatutária;2018;16481189.29;13387354.57;-3093834.719999999;-18.77191424454539;3.58;3.5;-0.08000000000000007;-2.234636871508382;2018;2021;realizado;4603684.159217876;3824958.4485714287;-16.915272284420702;Retail;Azzas
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho de Administração;2018;2980656.0;2651088.0;-329568.0;-11.056894858044672;7.0;7.0;0.0;0.0;2018;2021;realizado;425808.0;378726.85714285716;-11.056894858044664;Retail;Azzas
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho Fiscal;2018;371835.18;302776.33;-69058.84999999998;-18.572435776517967;3.0;2.0;-1.0;-33.333333333333336;2018;2021;realizado;123945.06;151388.165;22.141346335223044;Retail;Azzas
16.590.234/0001-76;AZZAS 2154 S.A.;Diretoria Estatutária;2019;14374631.76;13917588.7;-457043.0600000005;-3.1795114311853547;3.33;3.33;0.0;0.0;2019;2022;realizado;4316706.234234234;4179456.066066066;-3.1795114311853556;Retail;Azzas
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho de Administração;2019;3388380.86;3052046.24;-336334.61999999965;-9.926116156847836;7.0;7.0;0.0;0.0;2019;2022;realizado;484054.40857142856;436006.60571428575;-9.926116156847842;Retail;Azzas
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho Fiscal;2019;535265.28;476364.8;-58900.48000000004;-11.003979185797373;3.0;3.0;0.0;0.0;2019;2022;realizado;178421.76;158788.26666666666;-11.003979185797375;Retail;Azzas
16.590.234/0001-76;AZZAS 2154 S.A.;Diretoria Estatutária;2020;13917591.72;14017166.9;99575.1799999997;0.715462717999603;3.0;3.0;0.0;0.0;2020;2023;realizado;4639197.24;4672388.966666667;0.7154627179996043;Retail;Azzas
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho de Administração;2020;3052043.22;2854057.36;-197985.86000000034;-6.486993981690742;7.0;7.0;0.0;0.0;2020;2023;realizado;436006.17428571434;407722.48;-6.486993981690747;Retail;Azzas
